token,api_symbol,name,exch_seg,lotsize
541601,RAJNISH,RAJNISH,BSE,1
541633,STRAEXPO,STRAEXPO,BSE,1
541770,CREDITACC,CREDITACC,BSE,1
541890,SPACEINCUBA,SPACEINCUBA,BSE,1
532354,VIRGOGLOB,VIRGOGLOB,BSE,1
532369,RAMCOIND,RAMCOIND,BSE,1
532370,RAMCOSYS,RAMCOSYS,BSE,1
532379,FIRSTFIN,FIRSTFIN,BSE,1
541929,SGIL,SGIL,BSE,1
541945,RANJEET,RANJEET,BSE,8000
541946,LIQUIDIETF,LIQUIDIETF,BSE,1
542057,BCPL,BCPL,BSE,1
532384,TYCHE,TYCHE,BSE,1
532403,4THGEN,4THGEN,BSE,1
532522,PETRONET,PETRONET,BSE,1
532444,TSPIRITUAL,TSPIRITUAL,BSE,1
542123,PHOSPHATE,PHOSPHATE,BSE,1
542141,TECHNOE,TECHNOE,BSE,1
542146,SKIFL,SKIFL,BSE,1250
542376,SPACAPS,SPACAPS,BSE,1
532527,RKFORGE,RKFORGE,BSE,1
532528,DATAMATICS,DATAMATICS,BSE,1
532627,JPPOWER,JPPOWER,BSE,1
542553,IPRU3316,IPRU3316,BSE,1
532610,DWARKESH,DWARKESH,BSE,1
542537,IDFTP179RP,IDFTP179RP,BSE,1
542541,IDFTP179DH,IDFTP179DH,BSE,1
542544,JYOTIN,JYOTIN,BSE,1
532636,IIFL,IIFL,BSE,1
532640,CYBERMEDIA,CYBERMEDIA,BSE,1
532651,SPLIL,SPLIL,BSE,1
532662,HTMEDIA,HTMEDIA,BSE,1
542602,EMBASSY,EMBASSY,BSE,1
542724,MURAE,MURAE,BSE,1
542727,CPML,CPML,BSE,100
542867,CSBBANK,CSBBANK,BSE,1
532698,NITINSPIN,NITINSPIN,BSE,1
532714,KEC,KEC,BSE,1
532721,VISASTEEL,VISASTEEL,BSE,1
532741,KAMDHENU,KAMDHENU,BSE,1
543065,SMAUTO,SMAUTO,BSE,2000
543080,07ADR,07ADR,BSE,1
543082,07AQR,07AQR,BSE,1
543091,09AQR,09AQR,BSE,1
532742,PAUSHAKLTD,PAUSHAKLTD,BSE,1
532754,GMRAIRPORT,GMRAIRPORT,BSE,1
532766,RICHAIND,RICHAIND,BSE,1
532783,LTFOODS,LTFOODS,BSE,1
543102,UTCRFS2DHP,UTCRFS2DHP,BSE,1
543110,UTCRFS2RGR,UTCRFS2RGR,BSE,1
543114,UTCRFS2RHR,UTCRFS2RHR,BSE,1
543115,UTCRFS2RFP,UTCRFS2RFP,BSE,1
543123,UTMTFS2DAR,UTMTFS2DAR,BSE,1
543129,UTMTFS2DMR,UTMTFS2DMR,BSE,1
543134,UTMTFS2RAR,UTMTFS2RAR,BSE,1
543135,UTMTFS2RHP,UTMTFS2RHP,BSE,1
532794,ZEEMEDIA,ZEEMEDIA,BSE,1
532814,INDIANB,INDIANB,BSE,1
532815,SMSPHARMA,SMSPHARMA,BSE,1
532822,IDEA,IDEA,BSE,1
543155,08AQD,08AQD,BSE,1
543177,11QPD,11QPD,BSE,1
543185,11AQR,11AQR,BSE,1
543211,BONLON,BONLON,BSE,1
532866,QUINTEGRA,QUINTEGRA,BSE,1
532879,SSLEL,SSLEL,BSE,1
532894,INDOWIND,INDOWIND,BSE,1
532896,MAGNUM,MAGNUM,BSE,1
543214,NDRAUTO,NDRAUTO,BSE,1
543219,ALPL30IETF,ALPL30IETF,BSE,1
543244,SHINEFASH,SHINEFASH,BSE,500
543250,MOGSEC,MOGSEC,BSE,1
543252,FAIRCHEMOR,FAIRCHEMOR,BSE,1
543256,RFLL,RFLL,BSE,1
543266,HERANBA,HERANBA,BSE,1
543281,SUVIDHAA,SUVIDHAA,BSE,1
543320,ETERNAL,ETERNAL,BSE,1
543325,ROLEXRINGS,ROLEXRINGS,BSE,1
543347,AXISTECETF,AXISTECETF,BSE,1
543374,ABSLAMC,ABSLAMC,BSE,1
543388,EQUAL50ADD,EQUAL50ADD,BSE,1
543411,HITECH,HITECH,BSE,1
543399,TARSONS,TARSONS,BSE,1
543401,GOCOLORS,GOCOLORS,BSE,1
543414,MAHKTECH,MAHKTECH,BSE,1
543426,METROBRAND,METROBRAND,BSE,1
543441,CMSINFO,CMSINFO,BSE,1
543445,SFMP58GR,SFMP58GR,BSE,1
543447,SFMP58GD,SFMP58GD,BSE,1
543452,SILVERIETF,SILVERIETF,BSE,1
543468,SFMP60GD,SFMP60GD,BSE,1
543482,EUREKAFORB,EUREKAFORB,BSE,1
543507,H1876D46DD,H1876D46DD,BSE,1
543511,H1876D46RQ,H1876D46RQ,BSE,1
543522,NVENTURES,NVENTURES,BSE,1500
543526,LICI,LICI,BSE,1
543533,EMUDHRA,EMUDHRA,BSE,1
543547,DDEVPLSTIK,DDEVPLSTIK,BSE,1
543548,SFMP66GR,SFMP66GR,BSE,1
543559,H1158D46DQ,H1158D46DQ,BSE,1
543572,SILVERADD,SILVERADD,BSE,1
543587,HDFC1406RG,HDFC1406RG,BSE,1
543598,SISL,SISL,BSE,400
543612,SFMP68DD,SFMP68DD,BSE,1
543619,CNCRD,CNCRD,BSE,125
543626,EMIL,EMIL,BSE,1
543637,PACE,PACE,BSE,1200
543638,TRACXN,TRACXN,BSE,1
543663,FIVESTAR,FIVESTAR,BSE,1
543671,AAATECH,AAATECH,BSE,1
543678,AMBOAGRI,AMBOAGRI,BSE,1000
543690,W8GP,W8GP,BSE,1
543692,W8AG,W8AG,BSE,1
543713,DRONACHRYA,DRONACHRYA,BSE,1000
543737,AVEER,AVEER,BSE,1
543752,KTKFMP305DI,KTKFMP305DI,BSE,1
543768,NSLNISP,NSLNISP,BSE,1
543775,HDFCSML250,HDFCSML250,BSE,1
543784,SFMP78DR,SFMP78DR,BSE,1
543787,ROBU,ROBU,BSE,150
543798,PATRON,PATRON,BSE,4000
543801,AXISWRGP,AXISWRGP,BSE,1
543803,AXISWRHD,AXISWRHD,BSE,1
543805,RESGEN,RESGEN,BSE,750
543836,AXISWSHD,AXISWSHD,BSE,1
543861,USK,USK,BSE,1
543871,KTKFMP310RG,KTKFMP310RG,BSE,1
543877,KTKFMP308RI,KTKFMP308RI,BSE,1
543884,SFMP81DR,SFMP81DR,BSE,1
543891,U8GP,U8GP,BSE,1
543898,BLAL,BLAL,BSE,1
543902,RETINA,RETINA,BSE,2000
543904,MANKIND,MANKIND,BSE,1
543921,COMRADE,COMRADE,BSE,1000
543939,KAKA,KAKA,BSE,500
543946,LIQUID,LIQUID,BSE,1
532898,POWERGRID,POWERGRID,BSE,1
532899,KSCL,KSCL,BSE,1
532939,RPOWER,RPOWER,BSE,1
532985,SENSEX1,SENSEX1,BSE,1
543948,PSUBANKADD,PSUBANKADD,BSE,1
543952,NIITMTS,NIITMTS,BSE,1
543959,SBFC,SBFC,BSE,1
543979,KAHAN,KAHAN,BSE,1600
532989,BAFNAPH,BAFNAPH,BSE,1
533002,DWSFTS50AG,DWSFTS50AG,BSE,1
533014,SICAGEN,SICAGEN,BSE,1
533090,EXCEL,EXCEL,BSE,1
543980,JLHL,JLHL,BSE,1
543983,EMSLIMITED,EMSLIMITED,BSE,1
543989,KALAMANDIR,KALAMANDIR,BSE,1
544001,SUNITATOOL,SUNITATOOL,BSE,125
533095,BENGALASM,BENGALASM,BSE,1
533166,SUNDARAM,SUNDARAM,BSE,1
533168,ROSSELLIND,ROSSELLIND,BSE,1
533179,PERSISTENT,PERSISTENT,BSE,1
544005,ISCITRUST,ISCITRUST,BSE,25000
544008,MAXESTATES,MAXESTATES,BSE,1
544010,LIQUIDSBI,LIQUIDSBI,BSE,1
544035,SPL,SPL,BSE,1600
533203,TARAPUR,TARAPUR,BSE,1
533210,KRITINUT,KRITINUT,BSE,1
533252,WELINV,WELINV,BSE,1
533289,KTIL,KTIL,BSE,1
544043,BBNPPGOLD,BBNPPGOLD,BSE,1
544074,SBVCL,SBVCL,BSE,600
544089,LIQUIDCASE,LIQUIDCASE,BSE,1
544095,EPACK,EPACK,BSE,1
533292,A2ZINFRA,A2ZINFRA,BSE,1
533315,INOVSYNTH,INOVSYNTH,BSE,1
533329,INDTERRAIN,INDTERRAIN,BSE,1
533398,MUTHOOTFIN,MUTHOOTFIN,BSE,1
544108,GPSL,GPSL,BSE,600
544111,PARKHOTELS,PARKHOTELS,BSE,1
544130,SMALLCAP,SMALLCAP,BSE,1
544160,JAYKAILASH,JAYKAILASH,BSE,1600
533427,VMS,VMS,BSE,1
533428,KTKFMP48G,KTKFMP48G,BSE,1
533519,LTF,LTF,BSE,1
533605,SETUINFRA,SETUINFRA,BSE,1
544173,FTL,FTL,BSE,1000
544175,TGIF,TGIF,BSE,1200
544179,GODIGIT,GODIGIT,BSE,1
544193,MID150CASE,MID150CASE,BSE,1
533638,FLEXITUFF,FLEXITUFF,BSE,1
534328,HEXATRADEX,HEXATRADEX,BSE,1
534369,TBZ,TBZ,BSE,1
534392,VSSL,VSSL,BSE,1
544211,ABGSEC,ABGSEC,BSE,1
544233,MFML,MFML,BSE,1
544237,RAPID,RAPID,BSE,1600
544238,PREMIERENE,PREMIERENE,BSE,1
544241,MULTICAP,MULTICAP,BSE,1
544244,GALAPREC,GALAPREC,BSE,1
544246,RVTH,RVTH,BSE,1
544256,PNGJL,PNGJL,BSE,1
534600,JTLIND,JTLIND,BSE,1
534741,VIRTUALG,VIRTUALG,BSE,1
534809,PCJEWELLER,PCJEWELLER,BSE,1
535267,COMFINCAP,COMFINCAP,BSE,1
544291,RAJESH,RAJESH,BSE,200
544294,ROSSTECH,ROSSTECH,BSE,1
544310,YASHHV,YASHHV,BSE,1000
544312,HAMPS,HAMPS,BSE,2000
535279,BMAL,BMAL,BSE,4000
535375,KTKFMP100GD,KTKFMP100GD,BSE,1
535566,KIFS,KIFS,BSE,1
535648,JUSTDIAL,JUSTDIAL,BSE,1
544341,LGLL,LGLL,BSE,1600
544351,MALPANI,MALPANI,BSE,1600
544369,BEEZAASAN,BEEZAASAN,BSE,800
544374,ROADSTAR,ROADSTAR,BSE,25000
535685,RMFINAFDD8,RMFINAFDD8,BSE,1
535688,RMFINAFRR8,RMFINAFRR8,BSE,1
535719,AMPVOLTS,AMPVOLTS,BSE,1
536071,RFHXXIV05D,RFHXXIV05D,BSE,1
544378,PSPL,PSPL,BSE,1000
544388,IDENTIXWEB,IDENTIXWEB,BSE,2000
544407,AEGISVOPAK,AEGISVOPAK,BSE,1
544426,ICON,ICON,BSE,1200
536117,RFXXIV11DG,RFXXIV11DG,BSE,1
536119,RFHXXIV11G,RFHXXIV11G,BSE,1
536709,INDRENEW,INDRENEW,BSE,1
536828,RFHXXIV25G,RFHXXIV25G,BSE,1
544431,ACEALPHA,ACEALPHA,BSE,2000
544440,CRYOGENIC,CRYOGENIC,BSE,3000
544441,METAINFO,METAINFO,BSE,800
570002,FELDVR,FELDVR,BSE,1
536965,BPCAP,BPCAP,BSE,1
536967,NFXXV06DG,NFXXV06DG,BSE,1
536969,NFHXXV06G,NFHXXV06G,BSE,1
537007,NIFTYIETF,NIFTYIETF,BSE,1
590075,LAMBODHARA,LAMBODHARA,BSE,1
727700,KMPL23824,KMPL23824,BSE,1
590107,PSUBANK,PSUBANK,BSE,1
590136,BANKNIFTY1,BANKNIFTY1,BSE,1
537563,NFHXXV20G,NFHXXV20G,BSE,1
537573,POLYMAC,POLYMAC,BSE,800
537707,LADDU,LADDU,BSE,1
537708,NIFTY1,NIFTY1,BSE,1
727966,SL24924B,SL24924B,BSE,1
728005,SL310024,SL310024,BSE,1
728037,ISL081024A,ISL081024A,BSE,1
728079,SL161024,SL161024,BSE,1
728160,SCCL291024,SCCL291024,BSE,1
728218,JBCP121124,JBCP121124,BSE,1
728328,JBCI291124,JBCI291124,BSE,1
728365,CFSL041224,CFSL041224,BSE,1
537820,VIJIFIN,VIJIFIN,BSE,1
537913,NFHXXV32G,NFHXXV32G,BSE,1
538268,WONDERLA,WONDERLA,BSE,1
538451,WORTH,WORTH,BSE,1
538452,QUASAR,QUASAR,BSE,1
538476,CTL,CTL,BSE,1
538596,CEMAINFRA,CEMAINFRA,BSE,1
538607,TOYAMSL,TOYAMSL,BSE,1
728368,MHFC51224,MHFC51224,BSE,1
728382,NWFL61224,NWFL61224,BSE,1
728454,IHPL161224,IHPL161224,BSE,1
728610,IFPL17125,IFPL17125,BSE,1
538609,GAJANANSEC,GAJANANSEC,BSE,1
538708,ETIL,ETIL,BSE,1
538730,PDSL,PDSL,BSE,1
538731,HANMAN,HANMAN,BSE,4200
728611,MFL17125,MFL17125,BSE,1
728615,BHFL20125,BHFL20125,BSE,1
728680,BGHP290125,BGHP290125,BSE,1
728694,SCSL310125,SCSL310125,BSE,1
728720,360OW5225,360OW5225,BSE,1
728744,ISL070225A,ISL070225A,BSE,1
728800,SCSL18225,SCSL18225,BSE,1
728802,IFPL180225A,IFPL180225A,BSE,1
538778,KALYANCAP,KALYANCAP,BSE,1
538890,MKEXIM,MKEXIM,BSE,1
538896,KANCHI,KANCHI,BSE,1
538902,DTIL,DTIL,BSE,1
728823,ASL210225,ASL210225,BSE,1
728847,SCCL25225,SCCL25225,BSE,1
728884,ASL280225,ASL280225,BSE,1
728888,ISL030325,ISL030325,BSE,1
538942,MERCANTILE,MERCANTILE,BSE,1
538975,SHREESEC,SHREESEC,BSE,1
538992,SAPL,SAPL,BSE,1
539012,MEGRISOFT,MEGRISOFT,BSE,1
728967,ISL110325,ISL110325,BSE,1
728992,BGHP130325,BGHP130325,BSE,1
729001,ISEC17325,ISEC17325,BSE,1
729020,360OP17325,360OP17325,BSE,1
539014,KALPACOMME,KALPACOMME,BSE,1
539018,BEEKAY,BEEKAY,BSE,1
539044,MANAKSTEEL,MANAKSTEEL,BSE,1
539046,MANAKCOAT,MANAKCOAT,BSE,1
729026,BBTCL18325,BBTCL18325,BSE,1
729045,ISL19325,ISL19325,BSE,1
729057,ISEC200325,ISEC200325,BSE,1
729116,MOFS260325,MOFS260325,BSE,1
539090,RAJPUTANA,RAJPUTANA,BSE,1
539091,CITL,CITL,BSE,1
539098,FILTRA,FILTRA,BSE,2000
539110,NORTHLINK,NORTHLINK,BSE,1
729118,AIL260325,AIL260325,BSE,1
729137,TIAPL27325,TIAPL27325,BSE,1
729140,AEL28325,AEL28325,BSE,1
729145,AXFL28325,AXFL28325,BSE,1
539116,OPCHAINS,OPCHAINS,BSE,5000
539119,JAINMARMO,JAINMARMO,BSE,1
539121,PALCO,PALCO,BSE,1
539132,WARDWIZFBL,WARDWIZFBL,BSE,1
729166,AEL4425,AEL4425,BSE,1
729167,JSWEL8425,JSWEL8425,BSE,1
729240,TTL220425,TTL220425,BSE,1
729249,ABHFL23425,ABHFL23425,BSE,1
539141,UFO,UFO,BSE,1
539149,ICSL,ICSL,BSE,1
539150,PNCINFRA,PNCINFRA,BSE,1
539206,GVBL,GVBL,BSE,1
729250,SCCL24425,SCCL24425,BSE,1
729291,PVRIL29425,PVRIL29425,BSE,1
729305,TFL30425,TFL30425,BSE,1
729326,NMIL060525,NMIL060525,BSE,1
729328,KMIL06525,KMIL06525,BSE,1
729331,BFL060525,BFL060525,BSE,1
729339,CFHL7525,CFHL7525,BSE,1
729340,NCSL7525,NCSL7525,BSE,1
539220,MISHKA,MISHKA,BSE,1
539224,HCKKVENTURE,HCKKVENTURE,BSE,1
539269,NXXIX1X,NXXIX1X,BSE,1
539337,WAAREE,WAAREE,BSE,175
729343,LTL70525,LTL70525,BSE,1
729351,BFSL080525,BFSL080525,BSE,1
729357,MRP080525,MRP080525,BSE,1
729367,NFL090525,NFL090525,BSE,1
539384,KRISHNACAP,KRISHNACAP,BSE,1
539428,TEJNAKSH,TEJNAKSH,BSE,1
539450,SHK,SHK,BSE,1
539469,PANORAMA,PANORAMA,BSE,1
729368,NST090525,NST090525,BSE,1
729369,MOFSL9525,MOFSL9525,BSE,1
729377,SISL13525,SISL13525,BSE,1
729392,ASL16525,ASL16525,BSE,1
539492,GARBIFIN,GARBIFIN,BSE,1
539495,RAJKOTINV,RAJKOTINV,BSE,1
539518,UDAYJEW,UDAYJEW,BSE,1
539544,ABHIINFRA,ABHIINFRA,BSE,1
729418,ICF190525,ICF190525,BSE,1
729393,NMIL16525,NMIL16525,BSE,1
729407,MOFS160525,MOFS160525,BSE,1
729415,BFSL19525,BFSL19525,BSE,1
539559,DDIL,DDIL,BSE,1
539594,MISHTANN,MISHTANN,BSE,1
539598,CGFL,CGFL,BSE,1
539660,BESTAGRO,BESTAGRO,BSE,1
729437,360OP20525,360OP20525,BSE,1
729438,ICFL20525,ICFL20525,BSE,1
729441,AXFL20525,AXFL20525,BSE,1
729443,MOFS20525,MOFS20525,BSE,1
729458,IFPL22525,IFPL22525,BSE,1
729470,MFL220525A,MFL220525A,BSE,1
729483,SCCL260525,SCCL260525,BSE,1
729484,BL260525,BL260525,BSE,1
539799,BHARATWIRE,BHARATWIRE,BSE,1
539871,THYROCARE,THYROCARE,BSE,1
539939,YASHCHEM,YASHCHEM,BSE,1
540108,TIAANC,TIAANC,BSE,1
729487,OPL26525,OPL26525,BSE,1
729497,NWIL28525,NWIL28525,BSE,1
729513,N18MI29525,N18MI29525,BSE,1
729518,CGCL290525,CGCL290525,BSE,1
540125,RADHIKAJWE,RADHIKAJWE,BSE,1
540132,SIIL,SIIL,BSE,1
540154,IDFSENSEXE,IDFSENSEXE,BSE,1
540221,SHASHANK,SHASHANK,BSE,1
729535,PIICL4625,PIICL4625,BSE,1
729547,BGHP5625,BGHP5625,BSE,1
729549,GICHF4625,GICHF4625,BSE,1
729550,IT040625,IT040625,BSE,1
540270,RAIDEEPIND,RAIDEEPIND,BSE,1
540366,RADIOCITY,RADIOCITY,BSE,1
540468,KMSMEDI,KMSMEDI,BSE,1000
540515,KANUNGO,KANUNGO,BSE,1
729553,KFIL040625,KFIL040625,BSE,1
729564,HLFL050625,HLFL050625,BSE,1
729570,KMIL060625,KMIL060625,BSE,1
729576,360OW6625,360OW6625,BSE,1
540612,LOWVOLIETF,LOWVOLIETF,BSE,1
540647,GANGESSECU,GANGESSECU,BSE,1
540673,SIS,SIS,BSE,1
540692,APEX,APEX,BSE,1
729580,ICFL060625,ICFL060625,BSE,1
729583,CFHL90625,CFHL90625,BSE,1
729591,HDFC10625,HDFC10625,BSE,1
729598,BFSL10625,BFSL10625,BSE,1
729627,RJIL110625,RJIL110625,BSE,1
729638,NWIL120625,NWIL120625,BSE,1
540696,KCDGROUP,KCDGROUP,BSE,1
540700,BRNL,BRNL,BSE,1
540709,RHFL,RHFL,BSE,1
540719,SBILIFE,SBILIFE,BSE,1
729610,IHPL110625,IHPL110625,BSE,1
729635,JSL120625,JSL120625,BSE,1
729648,LTL130625,LTL130625,BSE,1
729649,SBICA13625,SBICA13625,BSE,1
729668,IFPL170625,IFPL170625,BSE,1
729671,NWIL170625,NWIL170625,BSE,1
540729,VANTABIO,VANTABIO,BSE,750
540735,IRIS,IRIS,BSE,1
540749,MASFIN,MASFIN,BSE,1
540777,HDFCLIFE,HDFCLIFE,BSE,1
540787,ICICIB22,ICICIB22,BSE,1
540829,CHANDRIMA,CHANDRIMA,BSE,1
540850,JFL,JFL,BSE,1000
540874,7SEASL,7SEASL,BSE,1
729708,ECLFL20625,ECLFL20625,BSE,1
729714,ABRE240625,ABRE240625,BSE,1
729721,SSL240625,SSL240625,BSE,1
729723,KSPL24625,KSPL24625,BSE,1
729724,ASL250625,ASL250625,BSE,1
729730,MAFSL25625,MAFSL25625,BSE,1
729736,FFSL25625,FFSL25625,BSE,1
729764,MOFSL2725B,MOFSL2725B,BSE,1
540879,APOLLO,APOLLO,BSE,1
540923,ASHOKAMET,ASHOKAMET,BSE,1
540954,IWP,IWP,BSE,1
541144,ACTIVE,ACTIVE,BSE,1
729765,MOFL2725,MOFL2725,BSE,1
729792,RRVL7725,RRVL7725,BSE,1
729798,AATL070725,AATL070725,BSE,1
729802,TSL70725,TSL70725,BSE,1
541152,GOYALALUM,GOYALALUM,BSE,1
541153,BANDHANBNK,BANDHANBNK,BSE,1
541301,ORIENTELEC,ORIENTELEC,BSE,1
541303,AKSHAR,AKSHAR,BSE,1
729814,PFL090725,PFL090725,BSE,1
729826,THDC11725,THDC11725,BSE,1
729828,MFL14725,MFL14725,BSE,1
729833,MMFL140725,MMFL140725,BSE,1
541313,BSE500IETF,BSE500IETF,BSE,1
541444,PALMJEWELS,PALMJEWELS,BSE,1
541578,VARROC,VARROC,BSE,1
541627,GUJWIND,GUJWIND,BSE,1
729836,IFPL14725,IFPL14725,BSE,1
729837,HSL150725,HSL150725,BSE,1
729844,RJIL15725,RJIL15725,BSE,1
729849,RECL150725,RECL150725,BSE,1
541703,RACONTEUR,RACONTEUR,BSE,1600
541771,AMINTAN,AMINTAN,BSE,1
541865,ASRL,ASRL,BSE,1
541973,MACH,MACH,BSE,1500
729851,KMPL16725,KMPL16725,BSE,1
729859,SCL170725,SCL170725,BSE,1
800148,826GS2027,826GS2027,BSE,1
800157,832GS2032,832GS2032,BSE,1
542232,SRD,SRD,BSE,1
542655,VIKASLIFE,VIKASLIFE,BSE,1
542662,NXLI8Z,NXLI8Z,BSE,1
542663,NXLI8D,NXLI8D,BSE,1
800174,601GS2028,601GS2028,BSE,1
800211,824GS2033,824GS2033,BSE,1
800218,815GS2026,815GS2026,BSE,1
800239,FRBGOI2035,FRBGOI2035,BSE,1
800269,SGBJUL25,SGBJUL25,BSE,1
800274,SGBNOV25VI,SGBNOV25VI,BSE,1
800279,SGBDEC25XI,SGBDEC25XI,BSE,1
800296,SGBJUL27,SGBJUL27,BSE,1
542667,WORL,WORL,BSE,1
542678,CHCL,CHCL,BSE,2000
542752,AFFLE,AFFLE,BSE,1
542759,SPANDANA,SPANDANA,BSE,1
800299,772GS2049,772GS2049,BSE,1
800312,SGBDC27VII,SGBDC27VII,BSE,1
800333,SGBFEB29XI,SGBFEB29XI,BSE,1
800340,SGBMAY29I,SGBMAY29I,BSE,1
542772,360ONE,360ONE,BSE,1
542774,MUFIN,MUFIN,BSE,1
542801,MISQUITA,MISQUITA,BSE,1000
542802,GALACTICO,GALACTICO,BSE,1
800364,GS12JUN28C,GS12JUN28C,BSE,1
800415,GS22FEB34C,GS22FEB34C,BSE,1
800418,GS15JUN39C,GS15JUN39C,BSE,1
800420,GS17JUN39C,GS17JUN39C,BSE,1
542866,COLAB,COLAB,BSE,1
543075,07QPD,07QPD,BSE,1
543078,07ADD,07ADD,BSE,1
543086,09QPR,09QPR,BSE,1
800435,699GS2051,699GS2051,BSE,1
800457,GS15JUN2035,GS15JUN2035,BSE,100
800425,GS17JUN40C,GS17JUN40C,BSE,1
800441,754GS2036,754GS2036,BSE,1
543089,09AMR,09AMR,BSE,1
543090,09AQD,09AQD,BSE,1
543098,UTCRFS2DQR,UTCRFS2DQR,BSE,1
543097,UTCRFS2DQP,UTCRFS2DQP,BSE,1
800508,GS19SEP2034,GS19SEP2034,BSE,1
800533,GS19MAR2055,GS19MAR2055,BSE,1
800534,GS19MAR2057,GS19MAR2057,BSE,1
800535,GS19MAR2042,GS19MAR2042,BSE,1
800536,GS19SEP2059,GS19SEP2059,BSE,1
800545,GS19SEP2046,GS19SEP2046,BSE,1
800566,GS19SEP2051,GS19SEP2051,BSE,1
543100,UTCRFS2DAP,UTCRFS2DAP,BSE,1
543108,UTCRFS2RQP,UTCRFS2RQP,BSE,1
543117,UTCRFS2RMP,UTCRFS2RMP,BSE,1
543131,UTMTFS2RQR,UTMTFS2RQR,BSE,1
800550,GS19MAR2054,GS19MAR2054,BSE,1
800600,GS12SEP2041,GS12SEP2041,BSE,1
800608,71GS2034,71GS2034,BSE,1
800610,GS12DEC33,GS12DEC33,BSE,1
800616,GS22OCT30,GS22OCT30,BSE,1
543139,UTMTFS2RMP,UTMTFS2RMP,BSE,1
543146,08MPR,08MPR,BSE,1
543153,08AGG,08AGG,BSE,1
543165,10ARD,10ARD,BSE,1
543184,11AQD,11AQD,BSE,1
543194,NIRMITEE,NIRMITEE,BSE,900
543204,SFMP34DR,SFMP34DR,BSE,1
543209,BILLWIN,BILLWIN,BSE,3000
800618,709GOI54,709GOI54,BSE,1
800634,GS15OCT29C,GS15OCT29C,BSE,1
800639,GS15APR32C,GS15APR32C,BSE,1
800652,GS15OCT27C,GS15OCT27C,BSE,1
800656,GS06MAY39C,GS06MAY39C,BSE,1
800676,GS06MAY37C,GS06MAY37C,BSE,1
800683,GS06MAY34C,GS06MAY34C,BSE,1
800691,GS22APR42,GS22APR42,BSE,1
543212,BOROLTD,BOROLTD,BSE,1
543216,EBBETF0431,EBBETF0431,BSE,1
543217,MINDSPACE,MINDSPACE,BSE,1
543218,SBGLP,SBGLP,BSE,1
800692,GS22OCT41,GS22OCT41,BSE,1
800709,GS12JUN47,GS12JUN47,BSE,1
800719,GS22OCT46B,GS22OCT46B,BSE,1
800726,GS06NOV46,GS06NOV46,BSE,1
543220,MAXHEALTH,MAXHEALTH,BSE,1
543223,MAXIND,MAXIND,BSE,1
543235,ANGELONE,ANGELONE,BSE,1
543246,ESG,ESG,BSE,1
800736,GS06MAY49,GS06MAY49,BSE,1
800744,GS06NOV44,GS06NOV44,BSE,1
800745,GS06MAY51,GS06MAY51,BSE,1
800756,GS06MAY61,GS06MAY61,BSE,1
543274,SUUMAYA,SUUMAYA,BSE,450
543275,ANURAS,ANURAS,BSE,1
543290,PGINVIT,PGINVIT,BSE,1
543292,HEALTHIETF,HEALTHIETF,BSE,1
800767,GS06NOV62,GS06NOV62,BSE,1
800775,GS06NOV58,GS06NOV58,BSE,1
800780,GS06NOV59,GS06NOV59,BSE,1
800782,GS06NOV65,GS06NOV65,BSE,1
800783,GS06NOV71,GS06NOV71,BSE,1
800791,GS06NOV69,GS06NOV69,BSE,1
800805,73GS2053P,73GS2053P,BSE,1
805035,182TB40925,182TB40925,BSE,1
543303,SFMP45GD,SFMP45GD,BSE,1
543314,SFMP46DR,SFMP46DR,BSE,1
543319,AAPLUSTRAD,AAPLUSTRAD,BSE,80000
543321,TATVA,TATVA,BSE,1
805055,91TB240725,91TB240725,BSE,1
805063,364TB70526,364TB70526,BSE,1
805077,182T111225,182T111225,BSE,1
805079,91TB180925,91TB180925,BSE,1
543339,KTKFMP292DG,KTKFMP292DG,BSE,1
543371,SFMP52DD,SFMP52DD,BSE,1
543376,SAMOR,SAMOR,BSE,1
543377,ADISHAKTI,ADISHAKTI,BSE,10000
805080,182T181225,182T181225,BSE,1
805082,91TB250925,91TB250925,BSE,1
805084,364TB25626,364TB25626,BSE,1
810579,805GUJ2028,805GUJ2028,BSE,1
543383,CONSUMIETF,CONSUMIETF,BSE,1
543410,DMR,DMR,BSE,750
543422,SFMP57DR,SFMP57DR,BSE,1
543425,MAPMYINDIA,MAPMYINDIA,BSE,1
810587,798GUJ2026,798GUJ2026,BSE,1
810588,805TN2028,805TN2028,BSE,1
810596,795GJSDL28,795GJSDL28,BSE,1
810597,853RJSDL28,853RJSDL28,BSE,1
543497,BCCL,BCCL,BSE,800
810601,850GJSDL28,850GJSDL28,BSE,1
810639,669MP30,669MP30,BSE,1
810650,670RJ50,670RJ50,BSE,1
810655,656AP31,656AP31,BSE,1
543446,SFMP58DR,SFMP58DR,BSE,1
543486,H1861D46RG,H1861D46RG,BSE,1
543489,GATEWAY,GATEWAY,BSE,1
810667,667MH31,667MH31,BSE,1
810677,675KA33A,675KA33A,BSE,1
810687,665KA35,665KA35,BSE,1
810691,661MP37,661MP37,BSE,1
543498,MSUMI,MSUMI,BSE,1
543512,AVROIND,AVROIND,BSE,1
543513,UMAEXPORTS,UMAEXPORTS,BSE,1
543518,EIGHTY,EIGHTY,BSE,3000
810702,729KA36,729KA36,BSE,1
810708,711GJ31,711GJ31,BSE,1
810716,812MHSDL25,812MHSDL25,BSE,1
